"Please enter a valid social security number. For example 123-45-6789.","Please enter a valid social security number. For example 123-45-6789.","redundant (37 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please enter a valid URL. For example http://www.example.com or www.example.com","Please enter a valid URL. For example http://www.example.com or www.example.com","redundant (36 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please enter a valid URL. http:// is required","Please enter a valid URL. http:// is required","redundant (35 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please enter a valid zip code.","Please enter a valid zip code.","redundant (39 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please enter a valid zip code. For example 90602 or 90602-1234.","Please enter a valid zip code. For example 90602 or 90602-1234.","redundant (38 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please enter new template name","Please enter new template name","redundant (104 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//newsletter/template/edit.phtml)"
"Please enter valid password.","Please enter valid password.","redundant (46 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please make sure your passwords match.","Please make sure your passwords match.","redundant (34 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please select an option.","Please select an option.","redundant (22 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please select one of the above options.","Please select one of the above options.","redundant (42 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please select one of the options.","Please select one of the options.","redundant (43 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please select State/Province.","Please select State/Province.","redundant (45 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please use in this field only ""a-z,0-9,_"".","Please use in this field only ""a-z,0-9,_"".","redundant (27 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please use letters only (a-z) in this field.","Please use letters only (a-z) in this field.","redundant (26 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please use numbers only in this field. please avoid spaces or other characters such as dots or commas.","Please use numbers only in this field. please avoid spaces or other characters such as dots or commas.","redundant (25 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","redundant (28 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","redundant (29 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","redundant (40 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"Please wait, loading...","Please wait, loading...","redundant (49 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
Popular,Popular,missing
Popularity,Popularity,"redundant (83 - /home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Tag/Grid.php)"
"Posted By","Posted By","redundant (65 - /home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Review/Edit/Form.php)"
"Product Tags (Total)","Product Tags (Total)",missing
"Products (Total)","Products (Total)",missing
"Products Report (Total)","Products Report (Total)",missing
"Products' Tags","Products' Tags",missing
"Rating information","Rating information",missing
"Rating Visibility","Rating Visibility","redundant (95 - /home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Rating/Edit/Tab/Form.php)"
"Reviews &amp; Ratings","Reviews &amp; Ratings",missing
"Reviews Report","Reviews Report",missing
"Save As","Save As","redundant (120 - /home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Template/Edit.php)"
"Save cache settings","Save cache settings","redundant (42 - /home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Cache/Edit.php)"
"Shopping Cart Report","Shopping Cart Report",missing
"Something went wrong...","Something went wrong...",missing
"Static Blocks","Static Blocks",missing
"Submitted In","Submitted In","redundant (89 - /home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Report/Tag/Popular/Detail/Grid.php)"
"Tags Report","Tags Report",missing
"This is a required field.","This is a required field.","redundant (23 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//page/js/translate.phtml)"
"This user already added to the role.","This user already added to the role.",missing
Translations,Translations,"redundant (36 - /home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Cache/Form.php)"
Uses,Uses,"redundant (59 - /home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Tag/Grid.php)"
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","redundant (30 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//permissions/user_roles_grid_js.phtml)"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","redundant (55 - /home/vasily/dev/magento/app/design/adminhtml/default/default/template//permissions/role_users_grid_js.phtml)"
"You have not enought permissions to use this functionality.","You have not enought permissions to use this functionality.","redundant (78 - /home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/IndexController.php)"
"Your Account has been deactivated.","Your Account has been deactivated.","redundant (48 - /home/vasily/dev/magento/app/code/core/Mage/Admin//Model/Observer.php)"
"# of Use","# of Use","duplicate (65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Edit/Tab/Tag.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Edit/Tab/Tag.php)"
"# of Uses","# of Uses","duplicate (71-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Product/Grid.php, 54-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Grid/All.php, 71-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Product/Grid.php, 54-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Grid/All.php)"
"%s Tax Classes","%s Tax Classes","duplicate (66-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Tax/ClassController.php, 66-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Tax/ClassController.php)"
"%s Tax Classes Title","%s Tax Classes Title","duplicate (66-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Tax/ClassController.php, 66-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Tax/ClassController.php)"
"'), ","'), ","duplicate (34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Review/Grid/Filter/Type.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Review/Grid/Filter/Type.php)"
"(eg: domain.com/identifier)","(eg: domain.com/identifier)","duplicate (60-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Page/Edit/Tab/Main.php, 60-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Page/Edit/Tab/Main.php)"
"(Will make search for the query above return results for this search.)","(Will make search for the query above return results for this search.)","duplicate (77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Search/Edit/Form.php, 77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Search/Edit/Form.php)"
"<a href=""%1$s"" target=""_blank"">%2$s %3$s</a> <a href=""mailto:%4$s"">(%4$s)</a>","<a href=""%1$s"" target=""_blank"">%2$s %3$s</a> <a href=""mailto:%4$s"">(%4$s)</a>","duplicate (59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Review/Edit/Form.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Review/Edit/Form.php)"
"Access Denied.","Access Denied.","duplicate (53-/home/vasily/dev/magento/app/code/core/Mage/Admin//Model/Observer.php, 53-/home/vasily/dev/magento/app/code/core/Mage/Admin//Model/Observer.php, 53-/home/vasily/dev/magento/app/code/core/Mage/Admin//Model/Observer.php)"
"Access Deny","Access Deny","duplicate (77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/IndexController.php, 77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/IndexController.php)"
"Account Information","Account Information","duplicate (40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Account/Edit/Form.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Account.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tabs.php, 29-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Tab/Useredit.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/User/Edit/Tab/Main.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Account/Edit/Form.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Account.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tabs.php, 29-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Tab/Useredit.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/User/Edit/Tab/Main.php)"
"Account status","Account status","duplicate (130-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Tab/Useredit.php, 124-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/User/Edit/Tab/Main.php, 130-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Tab/Useredit.php, 124-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/User/Edit/Tab/Main.php)"
"Account successfully saved","Account successfully saved","duplicate (58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/System/AccountController.php, 58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/System/AccountController.php)"
Action,Action,"duplicate (96-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block/Grid.php, 106-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Page/Grid.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Email/Template/Grid.php, 107-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Queue/Grid.php, 95-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Template/Grid.php, 112-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Newsletter/Grid.php, 97-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Cart.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Tags.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Reviews.php, 110-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Wishlist.php, 70-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Backup/Grid.php, 117-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Grid.php, 73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Grid/Products.php, 107-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Grid/Customers.php, 96-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block/Grid.php, 106-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Page/Grid.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Email/Template/Grid.php, 107-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Queue/Grid.php, 95-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Template/Grid.php, 112-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Newsletter/Grid.php, 97-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Cart.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Tags.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Reviews.php, 110-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Wishlist.php, 70-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Backup/Grid.php, 117-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Grid.php, 73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Grid/Products.php, 107-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Grid/Customers.php)"
Actions,Actions,"duplicate (57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Actions.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Actions.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Actions.php, 56-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php, 57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 66-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tabs.php, 95-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Grid/Group.php, 72-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Answers/Grid.php, 127-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Role/Grid/User.php, 126-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Grid/Pending.php, 121-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Tag/Grid.php, 57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Actions.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Actions.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Actions.php, 56-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php, 57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 66-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tabs.php, 95-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Grid/Group.php, 72-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Answers/Grid.php, 127-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Role/Grid/User.php, 126-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Grid/Pending.php, 121-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Tag/Grid.php)"
Active,Active,"duplicate (121-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Role/Grid/User.php, 137-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Tab/Useredit.php, 127-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/User/Edit/Tab/Main.php, 83-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/User/Grid.php, 121-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Role/Grid/User.php, 137-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Tab/Useredit.php, 127-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/User/Edit/Tab/Main.php, 83-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/User/Grid.php)"
Add,Add,"duplicate (76-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Product/Form/Add.php, 81-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Customer/Form/Add.php, 76-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Product/Form/Add.php, 81-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Customer/Form/Add.php)"
"Add Answer","Add Answer","duplicate (56-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Answers/Form.php, 56-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Answers/Form.php)"
"Add Attribute","Add Attribute","duplicate (52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formattribute.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formattribute.php)"
"Add Group","Add Group","duplicate (52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formgroup.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formgroup.php)"
"Add New","Add New","duplicate (57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Category/Tree.php, 57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Category/Tree.php)"
"Add New Address","Add New Address","duplicate (35-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//customer/tab/addresses.phtml, 23-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/billing/address/select.phtml, 23-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/shipping/address/select.phtml)"
"Add New Answer","Add New Answer","duplicate (64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Answers/List.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Answers/Form.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Answers/List.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Answers/Form.php)"
"Add New Attribute","Add New Attribute","duplicate (38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formattribute.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formattribute.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute.php)"
"Add New Attribute Set","Add New Attribute Set","duplicate (61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Toolbar/Add.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Toolbar/Add.php)"
"Add New Block","Add New Block","duplicate (36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block.php)"
"Add New Category","Add New Category","duplicate (69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Product/Form/Add.php, 69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Product/Form/Add.php)"
"Add New Customer","Add New Customer","duplicate (36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer.php)"
"Add New Customer Group","Add New Customer Group","duplicate (74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Customer/Form/Add.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Customer/Form/Add.php, 33-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//customer/group/list.phtml)"
"Add New Group","Add New Group","duplicate (38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formgroup.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formgroup.php)"
"Add New Image","Add New Image","duplicate (73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Widget/Form/Element/Gallery.php, 73-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Widget/Form/Element/Gallery.php)"
"Add New Page","Add New Page","duplicate (36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Page.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Page.php)"
