"%s already exists","%s already exists","duplicate (400-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php, 400-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php)"
"Block with name ""%s"" already exists","Block with name ""%s"" already exists","duplicate (318-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout.php, 318-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout.php)"
"Can't retrieve request object","Can't retrieve request object","duplicate (126-/home/vasily/dev/magento/app/code/core/Mage/Core//Block/Abstract.php, 126-/home/vasily/dev/magento/app/code/core/Mage/Core//Block/Abstract.php)"
"Can\'t retrieve entity config for entity: %s of model: %s","Can\'t retrieve entity config for entity: %s of model: %s","duplicate (125-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Resource.php, 125-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Resource.php)"
"Cannot Delete Email Template","Cannot Delete Email Template","duplicate (227-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Email/Template.php, 227-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Email/Template.php)"
"Controller file was loaded but class does not exist","Controller file was loaded but class does not exist","duplicate (125-/home/vasily/dev/magento/app/code/core/Mage/Core//Controller/Varien/Router/Standard.php, 97-/home/vasily/dev/magento/app/code/core/Mage/Core//Controller/Varien/Router/Admin.php, 125-/home/vasily/dev/magento/app/code/core/Mage/Core//Controller/Varien/Router/Standard.php, 97-/home/vasily/dev/magento/app/code/core/Mage/Core//Controller/Varien/Router/Admin.php)"
"Could not load default layout file","Could not load default layout file","duplicate (256-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout/Update.php, 256-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout/Update.php)"
"Duplicate Of Template Code","Duplicate Of Template Code","duplicate (181-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Email/Template.php, 181-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Email/Template.php)"
"Empty field id name","Empty field id name","duplicate (191-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php, 191-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php)"
"Empty main table name","Empty main table name","duplicate (204-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php, 204-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php)"
"Error in file: ""%s"" - %s","Error in file: ""%s"" - %s","duplicate (246-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Resource/Setup.php, 246-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Resource/Setup.php)"
"Exception while deleting the object","Exception while deleting the object","duplicate (428-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php, 428-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php)"
"Exception while saving the object: %s","Exception while saving the object: %s","duplicate (337-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php, 337-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Mysql4/Abstract.php)"
"Invalid base dir type specified: %s","Invalid base dir type specified: %s","duplicate (283-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Config.php, 283-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Config.php)"
"Invalid block name to set child %s: %s","Invalid block name to set child %s: %s","duplicate (315-/home/vasily/dev/magento/app/code/core/Mage/Core//Block/Abstract.php, 315-/home/vasily/dev/magento/app/code/core/Mage/Core//Block/Abstract.php)"
"Invalid block type: %s","Invalid block type: %s","duplicate (305-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout.php, 424-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout.php, 305-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout.php, 424-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout.php)"
"Invalid block: %s","Invalid block: %s","duplicate (37-/home/vasily/dev/magento/app/code/core/Mage/Core//Block/Text/List.php, 46-/home/vasily/dev/magento/app/code/core/Mage/Core//Block/Flush.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Core//Block/Text/List.php, 46-/home/vasily/dev/magento/app/code/core/Mage/Core//Block/Flush.php)"
"Invalid layout update argument, expected Mage_Core_Model_Layout_Element","Invalid layout update argument, expected Mage_Core_Model_Layout_Element","duplicate (506-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout.php, 506-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout.php)"
"Invalid layout update handle","Invalid layout update handle","duplicate (200-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout/Update.php, 200-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout/Update.php)"
"Invalid messages storage ""%s"" for layout messages initialization","Invalid messages storage ""%s"" for layout messages initialization","duplicate (438-/home/vasily/dev/magento/app/code/core/Mage/Core//Controller/Varien/Action.php, 438-/home/vasily/dev/magento/app/code/core/Mage/Core//Controller/Varien/Action.php)"
"Invalid store configuration path: %s","Invalid store configuration path: %s","duplicate (134-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Store.php, 134-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Store.php)"
"Invalid transactional email code","Invalid transactional email code","duplicate (228-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Email/Template.php, 228-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Email/Template.php)"
"Invalid websites configuration path: %s","Invalid websites configuration path: %s","duplicate (85-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Website.php, 85-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Website.php)"
"Model class does not exist: %s","Model class does not exist: %s","duplicate (563-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Config.php, 563-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Config.php)"
"Package layout file (main.xml) could not be read.","Package layout file (main.xml) could not be read.","duplicate (250-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout/Update.php, 250-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Layout/Update.php)"
"Please enter 6 or more characters.","Please enter 6 or more characters.","duplicate (54-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 54-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a number greater than 0 in this field.","Please enter a number greater than 0 in this field.","duplicate (74-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid $ amount. For example $100.00.","Please enter a valid $ amount. For example $100.00.","duplicate (67-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 67-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid credit card number.","Please enter a valid credit card number.","duplicate (75-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid date.","Please enter a valid date.","duplicate (51-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid email address. For example johndoe@domain.com.","Please enter a valid email address. For example johndoe@domain.com.","duplicate (53-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 53-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid number in this field.","Please enter a valid number in this field.","duplicate (40-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 70-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 70-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","duplicate (50-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid social security number. For example 123-45-6789.","Please enter a valid social security number. For example 123-45-6789.","duplicate (60-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 60-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid URL. For example http://www.example.com or www.example.com","Please enter a valid URL. For example http://www.example.com or www.example.com","duplicate (58-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 58-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid URL. http:// is required","Please enter a valid URL. http:// is required","duplicate (56-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 56-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid zip code.","Please enter a valid zip code.","duplicate (63-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 63-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter a valid zip code. For example 90602 or 90602-1234.","Please enter a valid zip code. For example 90602 or 90602-1234.","duplicate (62-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please enter valid password.","Please enter valid password.","duplicate (72-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 72-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please make sure your passwords match.","Please make sure your passwords match.","duplicate (55-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 55-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please select an option.","Please select an option.","duplicate (38-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please select one of the above options.","Please select one of the above options.","duplicate (68-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 68-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please select one of the options.","Please select one of the options.","duplicate (69-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 69-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please select State/Province.","Please select State/Province.","duplicate (71-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 71-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please use in this field only ""a-z,0-9,_"".","Please use in this field only ""a-z,0-9,_"".","duplicate (44-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 44-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please use letters only (a-z) in this field.","Please use letters only (a-z) in this field.","duplicate (43-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please use numbers only in this field. please avoid spaces or other characters such as dots or commas.","Please use numbers only in this field. please avoid spaces or other characters such as dots or commas.","duplicate (42-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 42-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","duplicate (46-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 46-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","duplicate (48-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 48-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","duplicate (65-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Please wait, loading...","Please wait, loading...","duplicate (76-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 76-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Resource is not set","Resource is not set","duplicate (126-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Abstract.php, 142-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Abstract.php, 126-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Abstract.php, 142-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Abstract.php)"
"This is a required field.","This is a required field.","duplicate (39-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php, 39-/home/vasily/dev/magento/app/code/core/Mage/Core//Helper/Js.php)"
"Wrong number of arguments for %s","Wrong number of arguments for %s","duplicate (163-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Design/Package.php, 163-/home/vasily/dev/magento/app/code/core/Mage/Core//Model/Design/Package.php)"
