"Default Shipping Address","Default Shipping Address","duplicate (107-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml, 57-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/book.phtml, 65-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/book.phtml, 71-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/book.phtml)"
"Delete Address","Delete Address","duplicate (84-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/book.phtml, 59-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address.phtml)"
"Edit Address","Edit Address","duplicate (61-/home/vasily/dev/magento/app/code/core/Mage/Customer/Block/Address/Edit.php, 84-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/book.phtml, 30-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/account/dashboard/address.phtml, 37-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/account/dashboard/address.phtml, 35-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address.phtml, 59-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address.phtml, 39-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/dashboard.phtml)"
"Email Address","Email Address","duplicate (30-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/forgotpassword.phtml, 50-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 51-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 41-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/edit.phtml, 42-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/edit.phtml, 49-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/login.phtml, 50-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/login.phtml)"
Fax,Fax,"duplicate (90-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 91-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml)"
"First Name","First Name","duplicate (40-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 41-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 34-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 35-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 31-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/edit.phtml, 32-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/edit.phtml, 42-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml, 43-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml)"
"Forgot Your Password?","Forgot Your Password?","duplicate (22-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/forgotpassword.phtml, 60-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/login.phtml)"
"General Subscription","General Subscription","duplicate (27-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/newsletter.phtml, 27-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/newsletter.phtml)"
"Last Name","Last Name","duplicate (44-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 45-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 38-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 39-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 35-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/edit.phtml, 36-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/edit.phtml, 46-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml, 47-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml)"
Login,Login,"duplicate (34-/home/vasily/dev/magento/app/code/core/Mage/Customer/Block/Form/Login.php, 25-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/mini.login.phtml, 61-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/login.phtml)"
"My Account","My Account","duplicate (56-/home/vasily/dev/magento/app/code/core/Mage/Customer/controllers/AccountController.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Customer/Block/Account.php, 23-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/account/navigation.phtml, 22-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/account/dashboard.phtml)"
"New Password","New Password","duplicate (58-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/edit.phtml, 34-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/changepassword.phtml)"
Newsletter,Newsletter,"duplicate (22-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/mini.newsletter.phtml, 25-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/mini.newsletter.phtml)"
Newsletters,Newsletters,"duplicate (23-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/account/dashboard/newsletter.phtml, 35-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/account/dashboard/info.phtml)"
Password,Password,"duplicate (24-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/mini.login.phtml, 115-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 116-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 53-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/login.phtml)"
"Personal Information","Personal Information","duplicate (36-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 30-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 23-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/dashboard.phtml, 57-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/dashboard.phtml)"
"Please select region, state or province","Please select region, state or province","duplicate (90-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 68-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 80-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml)"
"Save Address","Save Address","duplicate (109-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 120-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml)"
"Sign Up for Newsletter","Sign Up for Newsletter","duplicate (55-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 56-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml)"
State/Province,State/Province,"duplicate (88-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 89-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 92-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 66-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 67-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 70-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 78-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml, 79-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml, 82-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml)"
Status,Status,"duplicate (34-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/orders.phtml, 28-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/wishlist.phtml)"
"Street Address","Street Address","duplicate (76-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 77-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 54-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 55-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 66-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml, 67-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml)"
"Street Address 2","Street Address 2","duplicate (80-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 58-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 70-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml)"
Submit,Submit,"duplicate (36-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/forgotpassword.phtml, 128-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 28-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/mini.newsletter.phtml)"
Telephone,Telephone,"duplicate (71-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 72-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 87-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 88-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 56-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml, 57-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml)"
"Zip/Postal Code","Zip/Postal Code","duplicate (97-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 98-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/register.phtml, 75-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 76-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/form/address.phtml, 87-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml, 88-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer/address/edit.phtml)"
