"Change Account Password","Change Account Password","duplicate (287-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 287-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 24-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/changepassword.phtml)"
"Change Billing Address","Change Billing Address","duplicate (41-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml, 47-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml)"
"Change Password","Change Password","duplicate (48-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 29-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//account/dashboard/info.phtml)"
"Change Shipping Address","Change Shipping Address","duplicate (60-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml, 67-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml)"
City,City,"duplicate (84-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 85-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 62-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 63-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 74-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 75-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
Company,Company,"duplicate (67-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 68-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 44-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 45-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 52-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 53-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
"Confirm New Password","Confirm New Password","duplicate (62-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 38-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/changepassword.phtml)"
"Confirm Password","Confirm Password","duplicate (119-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 120-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml)"
"Contact Information","Contact Information","duplicate (38-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 24-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//account/dashboard/info.phtml)"
Country,Country,"duplicate (101-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 79-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 80-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 91-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
"Create Account","Create Account","duplicate (33-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Regform.php, 33-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Regform.php)"
"Create an Account","Create an Account","duplicate (29-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 40-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/login.phtml)"
"Create New Customer Account","Create New Customer Account","duplicate (32-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Form/Register.php, 32-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Form/Register.php)"
"Current customer password is empty","Current customer password is empty","duplicate (206-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 206-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php)"
"Current Password","Current Password","duplicate (52-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 28-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/changepassword.phtml)"
"Customer email already exists","Customer email already exists","duplicate (149-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 155-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Entity/Customer.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Entity/Customer.php, 149-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 155-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Entity/Customer.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Entity/Customer.php)"
"Customer group already exists.","Customer group already exists.","duplicate (94-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Group.php, 94-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Group.php)"
"Default Billing Address","Default Billing Address","duplicate (97-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 38-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml, 44-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml, 52-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml)"
"Default Shipping Address","Default Shipping Address","duplicate (107-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 57-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml, 65-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml, 71-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml)"
"Delete Address","Delete Address","duplicate (84-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml, 59-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address.phtml)"
"Edit Address","Edit Address","duplicate (61-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Address/Edit.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Address/Edit.php, 84-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/book.phtml, 30-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//account/dashboard/address.phtml, 37-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//account/dashboard/address.phtml, 35-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address.phtml, 59-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address.phtml, 39-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//dashboard.phtml)"
"Email Address","Email Address","duplicate (30-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/forgotpassword.phtml, 50-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 51-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 41-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 42-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 49-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/login.phtml, 50-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/login.phtml)"
"Error during customer deletion","Error during customer deletion","duplicate (205-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Address.php, 205-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Address.php)"
"Error during saving customer","Error during saving customer","duplicate (127-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 127-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php)"
"Error during saving customer address","Error during saving customer address","duplicate (128-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Address.php, 128-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Address.php)"
"Error during updating the password","Error during updating the password","duplicate (230-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 230-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php)"
"Error while updating the password","Error while updating the password","duplicate (310-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 310-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php)"
Fax,Fax,"duplicate (90-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 91-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml)"
"First Name","First Name","duplicate (40-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 41-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 34-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 35-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 31-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 32-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 42-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 43-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
"Forgot Your Password?","Forgot Your Password?","duplicate (22-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/forgotpassword.phtml, 60-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/login.phtml)"
"General Subscription","General Subscription","duplicate (27-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/newsletter.phtml, 27-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/newsletter.phtml)"
"Invalid current password","Invalid current password","duplicate (210-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 250-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 210-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 250-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php)"
"Invalid customer ID","Invalid customer ID","duplicate (171-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 171-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php)"
"Invalid customer ID in the address data","Invalid customer ID in the address data","duplicate (153-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Address.php, 153-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Address.php)"
"Invalid login or password","Invalid login or password","duplicate (86-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 86-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php)"
"Invalid region for country specified in the address","Invalid region for country specified in the address","duplicate (169-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Address.php, 169-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Address.php)"
"Last Name","Last Name","duplicate (44-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 45-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 38-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 39-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 35-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 36-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 46-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 47-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
Login,Login,"duplicate (34-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Form/Login.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Form/Login.php, 25-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/mini.login.phtml, 61-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/login.phtml)"
"My Account","My Account","duplicate (56-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account.php, 56-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account.php, 23-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//account/navigation.phtml, 22-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//account/dashboard.phtml)"
"My Balance","My Balance","duplicate (344-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 344-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php)"
"My Tags","My Tags","duplicate (329-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 329-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 67-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//dashboard.phtml)"
"New Password","New Password","duplicate (58-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/edit.phtml, 34-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/changepassword.phtml)"
"New passwords do not match","New passwords do not match","duplicate (216-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php, 216-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Mysql4/Customer.php)"
Newsletter,Newsletter,"duplicate (22-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/mini.newsletter.phtml, 25-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/mini.newsletter.phtml)"
"Newsletter Subscriptions","Newsletter Subscriptions","duplicate (35-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Newsletter.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Newsletter.php)"
Newsletters,Newsletters,"duplicate (23-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//account/dashboard/newsletter.phtml, 35-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//account/dashboard/info.phtml)"
Password,Password,"duplicate (24-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/mini.login.phtml, 115-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 116-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 53-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/login.phtml)"
"Password was successfully updated","Password was successfully updated","duplicate (303-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 303-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php)"
"Personal Information","Personal Information","duplicate (36-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 30-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 23-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//dashboard.phtml, 57-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//dashboard.phtml)"
"Please select region, state or province","Please select region, state or province","duplicate (90-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 68-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 80-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
"Save Address","Save Address","duplicate (109-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 120-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
"Sign Up for Newsletter","Sign Up for Newsletter","duplicate (55-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 56-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml)"
State/Province,State/Province,"duplicate (88-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 89-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 92-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 66-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 67-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 70-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 78-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 79-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 82-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
Status,Status,"duplicate (34-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//orders.phtml, 28-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//wishlist.phtml)"
"Street Address","Street Address","duplicate (76-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 77-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 54-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 55-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 66-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 67-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
"Street Address 2","Street Address 2","duplicate (80-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 58-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 70-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
Submit,Submit,"duplicate (36-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/forgotpassword.phtml, 128-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 28-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/mini.newsletter.phtml)"
Telephone,Telephone,"duplicate (71-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 72-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 87-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 88-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 56-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 57-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
"Thank you for registering with %s","Thank you for registering with %s","duplicate (155-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 155-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php)"
"The address does not belong to this customer","The address does not belong to this customer","duplicate (116-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AddressController.php, 116-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AddressController.php)"
"The address was successfully deleted","The address was successfully deleted","duplicate (124-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AddressController.php, 124-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AddressController.php)"
"The address was successfully saved","The address was successfully saved","duplicate (92-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AddressController.php, 92-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AddressController.php)"
"There was an error while deleting the address","There was an error while deleting the address","duplicate (128-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AddressController.php, 128-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AddressController.php)"
"This email address was not found in our records","This email address was not found in our records","duplicate (213-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php, 213-/home/vasily/dev/magento/app/code/core/Mage/Customer//controllers/AccountController.php)"
"Wrong region id by selected country","Wrong region id by selected country","duplicate (41-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Entity/Address/Attribute/Backend/Region.php, 41-/home/vasily/dev/magento/app/code/core/Mage/Customer//Model/Entity/Address/Attribute/Backend/Region.php)"
"You are currently not subscribed to our newsletter","You are currently not subscribed to our newsletter","duplicate (92-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account/Dashboard.php, 92-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account/Dashboard.php)"
"You are currently subscribed to our newsletter","You are currently subscribed to our newsletter","duplicate (89-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account/Dashboard.php, 89-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account/Dashboard.php)"
"You have not set a primary billing address.","You have not set a primary billing address.","duplicate (54-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account/Dashboard/Address.php, 54-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account/Dashboard/Address.php)"
"You have not set a primary shipping address.","You have not set a primary shipping address.","duplicate (43-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account/Dashboard/Address.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Customer//Block/Account/Dashboard/Address.php)"
"Zip/Postal Code","Zip/Postal Code","duplicate (97-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 98-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/register.phtml, 75-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 76-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//form/address.phtml, 87-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml, 88-/home/vasily/dev/magento/app/design/frontend/default/default/template/customer//address/edit.phtml)"
